"year","gender","age","height_cm","waist_size_cm","inseam_cm","test_group","salary_self_report_in_k","months_active","num_purchases","amount_spent_annual"
2020,"woman",37,175,88,74,1,54.22,2,35,737.77
2019,"woman",32,171,91,75,1,60.33,11,12,912.11
2021,"nonbinary",30,169,89,72,1,65.72,3,62,819.98
2020,"woman",25,173,104,73,1,56.41,17,44,960.27
2021,"nonbinary",42,160,100,73,1,66.25,19,31,870.12
2020,"woman",32,161,96,75,1,69.53,3,40,768.14
2021,"man",20,169,96,72,1,82.44,14,90,1075.26
2019,"man",43,172,101,76,1,76.64,16,12,856.33
2022,"man",35,165,92,76,1,57.21,5,95,907.33
2020,"woman",44,172,93,72,1,83.63,5,57,880.64
2022,"nonbinary",19,158,96,77,1,69.04,18,96,800.82
2020,"man",25,169,100,78,1,63.07,3,88,659.17
2021,"woman",42,169,91,74,1,84.47,14,57,1127.15
2020,"other",31,168,108,72,1,52.75,13,55,744.32
2022,"man",28,170,96,70,1,89.76,23,21,790.43
2019,"man",26,166,90,76,1,56.36,2,97,620.08
2022,"woman",28,159,91,72,1,86.02,1,63,832.61
2021,"woman",33,171,99,75,1,75.02,1,51,877.27
2019,"woman",45,161,84,71,1,78.12,6,97,876.53
2022,"woman",31,166,87,71,1,79.74,22,14,799.45
2019,"woman",33,178,97,74,1,60.15,22,27,690.17
2019,"woman",43,159,82,78,1,69.74,18,77,747.59
2022,"woman",22,173,102,75,1,69.22,17,41,960.02
2019,"woman",30,166,97,76,1,54.3,24,10,541.51
2021,"nonbinary",47,164,86,74,1,67.86,12,71,961.02
2021,"woman",23,171,88,NA,1,76.56,10,38,1130.67
2019,"woman",46,168,83,73,1,53.34,1,22,678.18
2021,"woman",40,159,98,76,1,73.11,8,22,910.96
2022,"woman",22,171,95,73,1,68.24,3,17,911.66
2022,"woman",43,177,91,70,1,69.36,4,44,851.99
2020,"man",30,170,107,75,1,58.76,8,25,768.2
2020,"nonbinary",25,161,94,73,1,48.14,22,20,526.27
2019,"woman",25,166,94,74,1,50.38,22,34,695.37
2019,"nonbinary",31,161,91,72,1,58.99,24,59,589.33
2020,"woman",34,168,93,73,1,75.41,21,97,974.06
2022,"woman",22,162,92,75,1,97.77,20,32,1057.35
2020,"woman",33,160,94,74,1,55.13,23,51,677.85
2019,"woman",30,171,98,73,1,66.59,16,86,909.76
2019,"woman",35,175,97,73,1,64.29,9,0,673.1
2021,"woman",45,173,97,74,1,66.67,9,49,1015.83
2021,"woman",43,174,104,75,1,52.92,18,59,866.92
2021,"nonbinary",36,170,96,73,1,70.87,15,18,931.48
2022,"woman",41,165,103,76,1,74.81,4,93,1139.71
2019,"woman",27,178,93,71,1,55.87,1,7,586.45
2022,"nonbinary",25,168,97,74,1,68.58,9,52,1043.5
2020,"woman",38,155,86,72,1,75.15,4,22,714.14
2021,"woman",32,168,104,75,1,54.23,13,89,957.32
2020,"woman",46,165,92,73,1,69.61,21,19,947.14
2020,"woman",24,171,88,71,1,65.99,10,82,917.37
2021,"man",25,171,101,78,1,71.47,13,89,867.21
2022,"woman",35,173,100,73,1,73.55,9,65,1071.76
2020,"woman",36,177,98,71,1,29.88,15,29,668.89
2019,"woman",42,166,97,75,1,80.02,12,57,998.5
2022,"woman",40,167,104,76,1,87.82,7,44,983.2
2019,"woman",46,164,95,75,1,50.15,23,2,642.9
2019,"woman",25,162,106,75,1,60.1,12,7,630.92
2022,"woman",42,161,91,74,1,70.75,24,4,844.07
2020,"nonbinary",33,167,86,75,1,54.33,9,69,831.27
2020,"woman",22,188,87,77,1,50.11,4,97,423.74
2020,"woman",34,165,95,75,1,83.67,9,54,1000.1
2019,"woman",34,162,97,74,1,42.24,18,77,827.67
2019,"woman",19,164,101,78,1,78.53,4,76,807.39
2020,"woman",22,173,96,73,1,63.71,13,4,1065.2
2022,"woman",29,171,101,71,1,84.35,20,76,1097.86
2021,"woman",22,156,108,77,1,68.98,2,13,819.24
2019,"woman",29,165,91,74,1,65.68,19,34,840.3
2022,"woman",19,166,97,75,1,89.04,13,79,1206.96
2020,"woman",41,160,104,76,1,79.09,11,37,1071.45
2020,"woman",23,168,86,76,1,71.68,16,27,829.61
2020,"woman",36,171,91,73,1,82.65,16,73,958.59
2021,"woman",25,180,91,74,1,79.12,20,27,901.45
2020,"nonbinary",30,164,94,70,1,64.95,18,83,670
2019,"woman",37,166,96,73,1,62.64,16,47,921.14
2022,"woman",24,153,104,72,1,73.9,21,63,768.24
2020,"woman",45,160,103,69,1,47.46,2,54,474.72
2019,"woman",21,169,100,73,1,80.11,19,31,941.68
2022,"woman",32,175,95,73,1,67.67,9,80,981.34
2021,"man",19,157,98,74,1,59.14,4,82,781.59
2021,"man",20,165,107,74,1,72.12,12,38,1099.46
2020,"woman",41,174,93,75,1,62.03,22,39,821.53
2022,"woman",19,167,104,74,1,86.06,20,73,1106.52
2022,"nonbinary",18,168,86,78,1,95.14,18,57,1061.31
2021,"woman",19,158,89,74,1,85.92,22,43,977.67
2021,"man",46,172,89,76,1,71.68,12,74,1122.1
2020,"man",37,163,92,73,1,59.27,3,8,672.91
2021,"man",32,173,103,72,1,91.09,10,67,971.64
2020,"woman",43,161,99,72,1,73.46,18,1,812.71
2020,"woman",30,165,89,73,1,66.16,5,54,889.94
2021,"man",26,174,102,75,1,75.96,20,58,855.35
2021,"woman",33,168,83,75,1,73.28,9,39,1038.5
2019,"woman",38,171,95,76,1,44.31,13,39,783.51
2019,"man",22,168,90,77,1,85.85,14,21,986.98
2021,"nonbinary",45,176,91,73,1,69.2,10,75,932.27
2019,"woman",32,161,88,73,1,56.03,21,60,524.67
2020,"woman",37,177,100,70,1,56.42,21,15,565.05
2021,"woman",23,172,90,76,1,58.84,12,3,970.94
2020,"man",35,168,111,75,1,55.55,23,85,691.47
2019,"nonbinary",37,165,95,74,1,64.82,20,74,638.04
2020,"man",29,172,89,76,1,63.06,20,46,687.4
2022,"man",38,159,101,NA,1,72.49,1,17,701.34
2019,"man",40,161,94,76,1,64.58,23,90,702.24
2021,"woman",32,163,94,71,1,89.57,8,97,877.06
2021,"woman",27,164,91,75,1,71.1,20,91,949.22
2022,"man",40,164,100,75,1,73.85,1,82,912.12
2020,"woman",29,172,105,74,1,60.49,18,2,837.2
2022,"woman",33,176,99,74,1,83.34,17,71,1080.11
2019,"woman",46,165,94,76,1,57.85,23,90,617.83
2019,"woman",30,163,103,75,1,63.74,7,82,944.9
2020,"woman",30,172,97,75,1,34.08,16,20,719.06
2022,"woman",41,174,96,74,1,77.29,5,94,1132.95
2020,"man",31,157,88,74,1,69.69,17,19,734.25
2021,"woman",20,166,107,74,1,66.26,11,94,1114.17
2021,"man",23,163,90,69,1,54.04,20,18,544.53
2021,"woman",44,171,108,76,1,74.61,16,99,1142.15
2020,"woman",45,170,90,75,1,61.78,16,0,867.59
2021,"man",30,171,93,73,1,54.03,0,98,684.2
2021,"nonbinary",22,171,98,74,1,72.31,20,37,873.03
2020,"woman",19,158,95,76,1,55.76,5,30,780.33
2019,"woman",33,172,88,73,1,62.98,10,20,835.94
2019,"woman",24,182,103,77,1,50.43,16,81,661.75
2022,"woman",43,165,94,75,1,85.67,11,53,1260.11
2021,"woman",38,159,98,77,1,60.91,9,93,861.25
2020,"man",20,166,99,71,1,65.75,13,50,855.3
2022,"woman",36,167,95,78,1,62.95,17,81,860.07
2020,"woman",45,169,94,74,1,77.56,19,76,1007.56
2022,"woman",40,164,97,76,1,72.38,16,86,1042.88
2022,"woman",38,168,88,77,1,92.14,14,98,1162.51
2021,"woman",43,177,90,74,1,67.05,18,17,917.47
2022,"man",22,176,89,71,1,74.48,24,74,894.25
2020,"woman",19,177,96,76,1,72.58,8,25,972.18
2020,"nonbinary",33,174,93,76,1,52.45,9,65,761.01
2019,"woman",39,169,99,71,1,62.43,10,88,854.34
2021,"woman",39,171,96,78,1,69.4,8,54,946.15
2022,"woman",26,168,101,72,1,68.09,5,63,993.39
2022,"woman",32,176,92,70,1,83.16,10,21,923.16
2019,"woman",45,167,88,76,1,64.72,1,83,882.83
2019,"man",46,169,82,73,1,52.06,8,89,836.37
2020,"nonbinary",29,170,94,72,1,74.36,14,57,888.19
2019,"man",34,167,105,76,1,51.77,6,10,638.75
2022,"woman",29,170,86,72,1,78.34,20,22,969.36
2020,"man",25,163,85,72,1,74.46,3,96,816.53
2021,"woman",24,181,83,77,1,64.14,4,53,718.94
2019,"woman",44,158,94,77,1,57.95,1,2,485.55
2022,"woman",19,166,98,76,1,60.39,12,27,1001.04
2019,"man",36,162,110,72,1,65.19,12,18,795.29
2022,"woman",35,163,95,72,1,86.76,11,23,990.77
2021,"woman",32,161,93,78,1,82.9,11,17,937.76
2022,"woman",22,168,89,69,1,79.33,22,95,896.47
2021,"woman",35,167,96,77,1,62.95,20,1,757.29
2020,"man",33,170,98,75,1,60.39,2,40,643.85
2022,"woman",19,168,97,75,1,70.88,22,78,1002.47
2022,"woman",36,165,89,74,1,75.67,8,15,1040.22
2022,"woman",28,160,83,74,1,90.47,14,67,1216.53
2020,"woman",24,169,92,75,1,70.64,8,37,958.05
2019,"woman",22,162,96,77,1,49.09,8,88,708.86
2019,"nonbinary",39,175,82,76,1,45.95,18,76,558.48
2019,"nonbinary",44,165,93,75,1,69.34,14,52,863.03
2020,"woman",24,173,101,72,1,63.45,23,29,793.14
2021,"woman",24,166,97,77,1,73.99,6,10,931.9
2021,"woman",39,168,108,76,1,55.2,0,48,629.34
2019,"woman",24,165,101,76,1,42.47,9,47,709.19
2019,"woman",38,166,91,76,1,55.12,9,67,835.44
2022,"woman",47,168,99,75,1,82.21,14,33,1232.11
2020,"other",44,172,78,74,1,71.81,14,24,971.29
2022,"man",39,167,95,74,1,85.58,22,81,994.74
2019,"woman",30,171,85,77,1,63.8,10,24,801.52
2021,"man",44,175,100,74,1,73.9,1,49,850.63
2021,"man",30,168,94,72,1,71.18,16,68,822.86
2020,"man",41,167,97,74,1,83.33,22,25,772.31
2020,"woman",19,164,94,72,1,68.7,23,91,907.67
2022,"woman",23,164,92,75,1,69.59,14,96,1152.67
2019,"woman",35,169,91,74,1,69.37,18,22,808.69
2022,"man",24,168,92,76,1,62.1,6,45,872.96
2020,"woman",42,170,104,71,1,61.37,21,89,824.1
2022,"woman",25,168,92,72,1,85.14,14,25,1179.87
2022,"woman",30,166,95,74,1,87.43,10,38,1176.27
2020,"woman",44,161,102,73,1,79.34,15,8,999.59
2019,"woman",34,172,101,78,1,68.04,5,5,683.78
2020,"woman",42,160,88,74,1,80.84,19,99,904.91
2020,"woman",42,159,90,76,1,69.52,3,98,725.35
2021,"woman",32,166,105,72,1,88.59,0,94,813.98
2020,"woman",20,165,92,75,1,63.16,14,16,1017.93
2020,"woman",29,167,108,75,1,56.53,6,77,760.95
2020,"woman",26,175,77,74,1,69.99,8,16,877.09
2019,"woman",22,168,98,71,1,61.34,16,100,809.13
2021,"woman",39,171,106,74,1,70.29,20,59,953.78
2020,"other",21,166,85,77,1,68.88,9,16,870.93
2020,"woman",40,164,87,74,1,58.95,19,84,844.04
2019,"woman",36,172,96,75,1,54.72,13,24,795.83
2022,"woman",25,176,85,74,1,71.89,8,83,1099.32
2019,"woman",37,162,99,72,1,64.09,22,81,756.2
2020,"woman",34,166,105,72,1,81.4,5,28,952.95
2020,"woman",27,166,88,72,1,66.17,7,94,965.53
2021,"nonbinary",41,177,97,73,1,75.49,8,99,971.6
2022,"woman",34,175,92,76,1,81.84,23,51,909.49
2019,"man",40,162,91,75,1,58.55,11,58,746.31
2020,"man",33,168,108,78,1,66.69,7,37,706.95
2019,"woman",45,158,98,73,1,76.34,23,21,614.65
2022,"woman",43,169,87,70,1,70.94,1,39,708.51
2022,"woman",46,164,103,75,1,74.59,22,88,1026.5
2019,"man",32,170,92,76,1,65.44,2,20,630.94
2021,"woman",25,161,103,66,1,81.55,17,35,574.46
2019,"woman",31,159,87,73,1,68.51,12,73,929.88
2020,"woman",38,168,82,73,1,60.33,12,28,910.35
2021,"man",26,171,93,73,1,68.6,14,55,886.41
2019,"woman",44,170,84,78,1,59.27,16,13,622.69
2019,"woman",36,165,92,71,1,75.55,18,16,802.68
2022,"woman",29,167,90,72,1,90.52,18,100,1207.95
2020,"woman",38,156,96,73,1,71.11,9,62,836.78
2021,"woman",28,169,88,73,1,59.74,8,88,879.06
2019,"woman",28,170,101,78,1,69.49,3,96,634.81
2019,"nonbinary",33,174,92,76,1,79.03,20,27,666.46
2022,"woman",36,163,91,73,1,75.86,1,75,892.8
2019,"woman",41,167,85,77,1,50.95,2,47,608.87
2020,"man",33,172,104,71,1,69.22,4,28,654.46
2021,"woman",47,151,90,75,1,84.11,21,37,753.93
2021,"woman",44,179,98,75,1,72.5,19,9,863.57
2021,"woman",23,169,102,75,1,73.68,9,15,1092.53
2022,"woman",31,163,92,73,1,75.61,18,92,1086.05
2021,"woman",32,163,90,75,1,76.71,11,99,1033.99
2021,"woman",47,164,86,78,1,73.11,6,82,905.88
2020,"woman",21,169,89,73,1,48.95,1,94,795.12
2020,"woman",36,174,90,76,1,81.61,8,51,912.14
2022,"woman",24,167,95,76,1,81.58,22,82,906.17
2019,"man",32,169,93,74,1,47.8,17,99,721.34
2021,"other",26,173,94,73,1,60.34,21,3,841.16
2020,"woman",34,166,98,74,1,58.81,11,45,978.53
2022,"woman",18,163,103,74,1,81.43,10,93,1164.62
2019,"man",43,156,93,74,1,63.05,6,67,640.57
2019,"woman",35,172,93,75,1,49.42,17,74,716.43
2021,"man",27,157,77,72,1,55.78,15,88,808.48
2022,"woman",38,172,90,73,1,70.96,16,5,984.43
2020,"woman",26,168,98,71,1,62.48,3,45,667.09
2020,"woman",20,173,102,76,1,67.13,16,71,1026.23
2022,"woman",31,164,86,76,1,66.3,18,83,976.74
2022,"woman",40,169,97,70,1,81.24,11,2,944.47
2021,"woman",33,153,91,76,1,74.51,14,86,892.11
2021,"woman",19,162,97,75,1,84.29,20,74,1073.98
2022,"woman",24,175,75,71,1,70.7,22,75,769.35
2019,"woman",28,159,96,75,1,71.58,6,3,735.22
2021,"woman",34,168,98,74,1,75.61,19,28,889.14
2019,"woman",35,179,100,74,1,73.72,9,7,713.61
2021,"woman",43,172,105,75,1,76.93,20,76,1074.59
2022,"woman",36,177,93,71,1,67.63,18,98,888.25
2022,"man",20,175,98,75,1,66.54,5,97,994.28
2021,"woman",21,160,92,75,1,81.75,11,83,1086.9
2021,"man",33,159,90,73,1,76.05,2,10,654.47
2019,"man",19,161,92,74,1,67.3,2,0,798.96
2019,"woman",45,170,88,73,1,71.42,1,8,782.53
2022,"nonbinary",35,165,103,77,1,85.78,5,25,848.65
2020,"woman",39,165,94,75,1,52.96,8,27,815.91
2022,"other",39,157,95,72,1,76.32,1,84,769.18
2019,"other",27,165,88,69,1,58.4,5,87,601.33
2019,"woman",29,162,90,74,1,79.31,8,86,972
2021,"man",NA,171,93,73,1,76.24,1,98,852.4
2021,"woman",43,166,98,77,1,80.01,3,55,862.48
2019,"woman",39,164,99,74,1,51.78,12,91,924.15
2020,"woman",18,178,95,74,1,58.87,0,71,766.52
2022,"man",46,162,81,75,1,69.35,24,73,893.41
2021,"woman",35,170,90,74,1,56.96,17,63,906.75
2020,"man",36,169,100,76,1,59.56,8,34,806.96
2022,"man",19,171,94,74,1,61.75,4,85,1048.86
2019,"woman",41,159,99,79,1,59.58,3,52,457.77
2022,"woman",47,163,89,75,1,77.59,15,67,1131.59
2021,"woman",30,166,91,77,1,85.61,7,41,979.25
2019,"man",33,160,102,72,1,52.53,14,7,587.02
2021,"other",41,175,92,72,1,63.39,21,97,783.28
2022,"woman",37,160,95,74,1,77.23,11,98,1117.72
2022,"woman",44,168,81,76,1,91.3,2,73,1055.22
2021,"man",40,163,95,72,1,78.76,3,68,913.47
2021,"man",22,167,99,72,1,67.08,5,7,873.94
2022,"other",33,168,100,75,1,91.17,2,58,962.32
2019,"man",19,178,95,75,1,48.91,13,40,713.6
2021,"woman",30,159,95,73,1,64.53,4,58,773.39
2021,"woman",33,164,92,77,1,93.35,14,54,1025.64
2022,"woman",21,183,93,73,1,76.23,9,88,984.91
2022,"nonbinary",33,164,93,73,1,72.77,15,72,1069.28
2021,"woman",37,169,82,75,1,67.03,6,69,931.84
2020,"woman",45,173,93,73,1,58.81,23,6,798.07
2022,"woman",42,173,95,71,1,90.11,5,37,975.37
2020,"woman",41,163,79,74,1,73.04,3,40,806.01
2022,"woman",39,171,97,71,1,63.87,18,27,840.56
2022,"man",24,173,96,77,1,78.41,21,89,1006.44
2021,"woman",26,174,78,73,1,46.01,6,84,816.14
2022,"man",40,181,101,77,1,84.63,17,4,843.13
2020,"woman",45,173,92,73,1,68.49,3,54,869.42
2020,"woman",40,171,95,78,1,76.94,20,89,812.98
2020,"woman",22,161,94,77,1,60.86,16,16,796.15
2021,"woman",40,165,95,73,1,48.32,6,96,886.2
2019,"woman",39,172,91,78,1,46.87,14,3,615.71
2021,"woman",33,181,99,76,1,74.13,6,23,873.41
2019,"woman",39,169,86,74,1,66.74,11,76,1009.81
2019,"man",28,172,99,73,1,53.32,4,23,596.37
2021,"man",28,166,98,74,1,67.22,6,91,918.74
2022,"woman",27,175,96,78,1,70.01,22,9,781.03
2019,"other",35,172,101,71,1,61.61,2,7,471.87
2019,"woman",30,177,104,76,1,46.08,22,68,577.9
2020,"man",46,168,101,72,1,55.16,12,49,830.83
2019,"nonbinary",22,171,87,72,1,52.76,7,13,744.51
2020,"woman",36,166,99,76,1,70.63,3,79,850.09
2020,"man",25,170,89,78,1,61.12,15,95,718.96
2019,"man",20,163,102,74,1,53.15,6,10,761.29
2020,"woman",32,176,103,71,1,57.06,17,21,714.42
2021,"man",26,176,91,74,1,89.21,14,57,955.68
2019,"man",32,157,103,74,1,48.06,15,47,572.2
2020,"woman",43,168,97,70,1,86.81,0,57,679.75
2019,"man",41,173,106,72,1,54.16,3,76,778.78
2020,"woman",38,173,88,74,1,66.85,24,36,741.17
2021,"woman",36,176,95,NA,1,55.68,6,37,864.42
2019,"woman",41,171,101,73,1,36.44,17,89,701.48
2022,"woman",20,167,106,77,1,71.29,20,2,831.85
2021,"man",46,178,97,74,1,68.53,19,93,848
2021,"woman",23,169,94,75,1,73.89,11,52,1077.9
2022,"nonbinary",26,177,100,76,1,71.85,22,59,829.79
2019,"man",37,167,87,76,1,59.7,20,23,669.41
2020,"man",19,167,84,75,1,59.36,0,39,764.33
2022,"woman",21,168,91,73,1,78.21,20,52,1089.86
2022,"woman",26,162,97,76,1,69.55,18,73,1034.84
2020,"woman",20,175,86,76,1,62.54,5,87,853.1
2022,"woman",41,169,91,80,1,75.26,6,4,857.29
2019,"man",39,177,98,73,1,67.6,11,4,765.18
2019,"woman",23,172,102,77,1,64.15,2,85,668.99
2019,"nonbinary",37,172,89,74,1,69.38,11,27,917.9
2022,"woman",41,172,92,77,1,75.37,23,95,907.88
2019,"man",37,171,93,76,1,62.62,21,43,669.91
2022,"woman",32,154,96,75,1,63.07,5,60,657.34
2019,"woman",24,172,102,71,1,49.8,11,49,615.87
2021,"woman",33,174,94,73,1,57.55,17,66,796.23
2019,"woman",33,166,105,74,1,41.28,23,50,612.65
2022,"woman",46,164,93,78,1,93.27,20,63,956.07
2021,"woman",23,168,91,77,1,83.36,15,84,1097.62
2020,"woman",38,161,87,73,1,47.85,12,83,741.42
2022,"woman",31,165,95,73,1,80.75,8,11,1051.16
2019,"woman",32,171,102,71,1,67.95,5,11,671.95
2021,"man",28,163,83,77,1,76.51,13,43,852.85
2019,"woman",28,167,95,76,1,63.04,10,20,824.61
2022,"woman",33,157,96,72,1,79.04,23,58,758.6
2022,"woman",34,182,109,72,1,72.16,5,34,820.05
2020,"woman",30,168,93,73,1,55.29,9,71,826.57
2022,"woman",29,171,90,76,1,79.57,5,80,893.56
2019,"woman",36,169,100,76,1,54.51,16,25,662.37
2022,"woman",29,163,102,71,1,65.12,19,83,976.57
2019,"man",38,166,91,77,1,62.49,21,75,718.91
2021,"woman",30,173,108,72,1,55.21,17,50,965.85
2019,"nonbinary",30,166,94,74,1,69.62,11,19,904.21
2022,"woman",42,171,84,73,1,81.07,8,79,1157.79
2022,"man",36,166,96,74,1,79.85,16,63,1135.97
2019,"man",38,163,97,71,1,53.11,16,0,707.23
2020,"woman",43,172,90,75,1,70.13,20,72,877.07
2022,"woman",20,169,93,72,1,100.66,4,19,1159.07
2020,"woman",28,163,85,73,1,73.03,4,68,921.53
2020,"woman",24,173,91,76,1,79.4,13,19,990.18
2021,"woman",35,166,96,74,1,57.2,20,80,881.69
2020,"woman",24,166,92,74,1,77.6,9,94,1063.95
2020,"man",45,162,90,72,1,55.93,7,28,793.86
2020,"woman",19,165,94,78,1,76.72,4,30,794.04
2021,"nonbinary",18,177,81,75,1,71.32,8,18,890.42
2019,"man",33,170,100,73,1,59.93,5,82,825.3
2022,"man",21,171,104,76,1,81,2,24,990.8
2019,"woman",27,174,106,76,1,55,14,63,823.86
2021,"woman",20,184,113,79,1,68.07,11,74,579.03
2019,"woman",42,166,89,73,1,71.74,18,50,899.57
2019,"woman",43,172,80,76,1,46.54,1,67,642.37
2019,"nonbinary",37,167,93,75,1,57.4,16,100,714.85
2022,"woman",35,173,99,76,1,81.08,6,7,963.83
2020,"woman",29,174,92,74,1,60.44,2,21,715.29
2019,"man",28,171,95,72,1,60.51,21,73,657.19
2021,"woman",18,165,97,72,1,78.27,21,32,958.84
2019,"woman",25,169,101,75,1,52.65,11,55,937.31
2019,"woman",28,159,81,74,1,72.08,15,70,796.31
2020,"man",30,169,85,74,1,71.64,13,77,963.56
2019,"man",30,175,99,75,1,67.28,10,36,842.98
2022,"woman",41,174,92,75,1,71.41,13,72,1133.56
2019,"woman",35,164,104,81,1,74.26,19,86,522.59
2019,"woman",40,173,96,75,1,64.82,1,69,700.85
2020,"woman",29,165,78,74,1,79.93,20,42,874.62
2019,"woman",43,163,94,77,1,63.01,2,11,730.59
2022,"woman",18,172,86,74,1,71.53,9,67,1081.41
2022,"woman",29,156,100,72,1,72.28,2,94,719.34
2021,"woman",33,167,88,74,1,62.76,4,8,890.53
2020,"man",26,162,92,74,1,65.2,21,13,804.4
2020,"woman",27,171,87,69,1,78.74,5,30,679.38
2021,"woman",19,165,102,77,1,65.39,20,68,974.55
2020,"woman",22,170,110,74,1,71.29,3,79,861.08
2021,"woman",25,168,106,73,1,61.87,21,67,788.24
2019,"woman",42,169,100,74,1,57.47,20,61,762.43
2022,"woman",42,171,96,77,1,92.68,16,43,1079.23
2021,"woman",27,166,92,75,1,63.21,5,78,934.46
2020,"man",22,173,95,75,1,57.49,4,84,822.57
2019,"woman",38,166,99,72,1,64.49,22,93,736.81
2019,"woman",44,151,92,77,1,57.11,16,9,469.21
2019,"man",21,167,109,73,1,57.1,17,51,887.01
2020,"woman",23,177,91,74,1,64.73,21,1,767.43
2020,"man",47,161,95,77,1,54.21,4,34,651.66
2020,"woman",44,163,106,76,1,61.41,10,14,888.32
2020,"woman",41,177,100,76,1,55.9,16,75,877.01
2019,"nonbinary",30,163,96,73,1,69.73,5,71,827.31
2019,"woman",34,167,89,75,1,55.39,1,44,685.79
2020,"woman",21,172,89,79,1,52.33,6,85,689.61
2020,"woman",33,164,97,76,1,59.24,21,26,649.19
2019,"woman",44,166,95,72,1,52.53,21,88,750.88
2020,"nonbinary",27,168,104,77,1,48.41,24,40,493.61
2022,"woman",20,175,108,77,1,78.15,5,42,942.11
2021,"woman",45,163,89,76,1,60.84,19,46,872.61
2021,"woman",27,157,95,74,1,79.79,1,85,740.4
2022,"woman",23,165,102,76,1,74.7,17,16,1037.89
2022,"other",25,169,85,76,1,69.1,6,63,894.73
2021,"woman",36,171,99,71,1,69.41,15,4,891.27
2022,"woman",31,164,94,73,1,63.91,18,6,876.69
2019,"woman",30,162,95,79,1,66.75,4,89,589.39
2019,"woman",26,165,89,70,1,45.02,13,45,755.58
2019,"woman",46,176,92,74,1,52.89,19,38,808.5
2019,"man",38,160,94,75,1,57.61,16,35,679.95
2020,"man",34,180,85,75,1,56.94,12,19,661.4
2022,"woman",19,169,88,77,1,65.27,10,31,1047.2
2020,"nonbinary",27,166,100,75,1,64.11,22,2,751.99
2021,"woman",28,169,93,72,1,60.89,12,45,955.51
2020,"woman",29,164,102,72,1,58.55,4,11,782.22
2021,"woman",43,167,85,72,1,72.31,20,99,1034.53
2020,"woman",25,162,100,76,1,57.17,3,6,778.44
2019,"man",33,167,87,75,1,57.69,15,27,708.53
2020,"woman",37,159,104,76,1,61.81,2,76,673.94
2020,"other",27,159,98,74,1,65.72,15,52,805.14
2021,"woman",36,166,92,74,1,48.72,4,99,765.72
2019,"man",34,162,89,75,1,49.68,3,19,629.5
2019,"woman",46,176,101,75,1,69.97,12,28,943.91
2022,"woman",45,162,102,78,1,65.12,23,2,729.39
2020,"woman",30,154,97,77,1,62.71,7,49,645.39
2019,"woman",21,171,94,76,1,52.12,5,67,765.26
2020,"woman",33,171,103,72,1,54.52,4,24,690.74
2019,"woman",25,176,95,77,1,61.67,23,73,555.56
2020,"man",31,165,98,74,1,59.62,12,79,774.82
2019,"woman",42,172,99,73,1,55.59,5,31,749.5
2021,"man",29,159,96,75,1,49.78,6,93,736.86
2022,"woman",25,176,101,72,1,73.49,4,62,909.25
2021,"woman",21,166,103,76,1,81.54,6,86,1227.27
2021,"woman",21,165,100,75,1,61.91,9,35,1010.6
2020,"man",36,167,96,74,1,71.14,14,93,985.95
2019,"woman",27,160,105,70,1,74.22,8,68,736.29
2022,"woman",34,169,103,74,1,65.43,3,5,981.53
2020,"woman",28,166,103,71,1,65.94,23,64,620.9
2019,"woman",19,164,105,75,1,60.64,20,61,789.7
2021,"nonbinary",28,167,88,75,1,78.2,15,12,964.33
2022,"woman",32,165,93,73,1,82.59,23,64,878.17
2022,"woman",46,167,97,76,1,86.26,9,11,1133.3
2022,"woman",30,162,106,72,1,74.46,18,32,884.65
2020,"woman",42,162,100,72,1,75.76,7,28,954.2
2019,"woman",38,164,91,72,1,77.69,15,76,870.86
2022,"woman",28,170,98,73,1,62.51,10,90,1095.18
2021,"man",23,169,99,72,1,62.16,2,22,773.69
2020,"woman",22,170,99,75,1,62.92,9,7,925.97
2019,"woman",35,174,98,73,1,44.59,4,27,699.94
2022,"woman",35,177,108,74,1,65.62,5,60,931.63
2021,"man",36,167,85,76,1,71.04,15,67,922.65
2021,"woman",45,179,91,74,1,68.92,9,63,975.57
2019,"man",30,167,88,74,1,52.91,17,88,760.96
2019,"woman",26,160,85,73,1,56.34,3,99,655.15
2022,"man",21,161,91,73,1,87.41,13,86,1133.3
2019,"nonbinary",25,175,92,75,1,83.39,21,34,754.26
2019,"woman",21,174,97,77,1,86.35,1,5,742.54
2022,"woman",38,180,88,76,1,59.54,1,68,765.47
2020,"man",28,179,94,76,1,90.48,20,59,836.71
2022,"woman",29,163,101,74,1,79.93,21,46,993.27
2019,"woman",32,176,95,76,1,55.16,14,57,795.55
2022,"man",38,169,93,73,1,53.96,21,93,830.16
2022,"woman",39,164,80,74,1,88.21,9,95,1158.97
2021,"nonbinary",20,163,99,76,1,69.07,9,15,957.45
2019,"woman",28,175,96,76,1,73.21,18,29,801.74
2019,"man",34,164,88,78,1,62.26,17,88,699.6
2019,"woman",46,169,86,75,1,55.32,11,62,973.6
2020,"woman",33,166,101,74,1,72.94,8,52,901.39
2019,"woman",29,176,104,72,1,48.37,0,12,476.55
2019,"woman",20,171,93,75,1,65.03,15,74,989.24
2020,"woman",32,165,98,74,1,81.56,1,37,863.77
2020,"man",42,168,101,78,1,69.66,22,40,726.65
2019,"woman",22,168,90,79,1,54.28,10,19,535.52
2021,"woman",23,161,89,71,1,73.86,22,95,827.51
2019,"man",23,166,80,76,1,70.36,11,89,907.92
