parcelid,logerror,transactiondate
12099269,0.0962,2016-08-18
13034977,-0.0315,2016-08-18
17193458,0.0129,2016-08-18
13998681,0.0834,2016-08-18
12040382,0.0119,2016-08-18
14642565,0.0488,2016-08-18
11169907,0.005,2016-08-18
11100888,0.6709,2016-08-18
17099716,0.007,2016-08-18
17210872,-0.002,2016-08-18
10821892,0.003,2016-08-18
11791619,0.0,2016-08-18
10852875,0.01,2016-08-18
11420884,-0.1143,2016-08-18
17111398,-0.0101,2016-08-18
12165642,0.0159,2016-08-18
14407606,0.0516,2016-08-18
10813895,0.1142,2016-08-18
14045360,0.0383,2016-08-18
12527383,0.1293,2016-08-18
14697981,0.0109,2016-08-18
11208926,-0.1009,2016-08-18
17110770,-0.009,2016-08-18
14670005,-0.0202,2016-08-18
10906599,0.0286,2016-08-18
10888894,-0.0672,2016-08-18
12049281,0.008,2016-08-18
12077915,0.0149,2016-08-18
11563182,-0.7679,2016-08-18
14005824,0.0383,2016-08-18
12952748,0.0129,2016-08-18
14609654,-0.0111,2016-08-18
11993640,0.063,2016-08-18
11122540,0.0139,2016-08-18
11090198,-0.0534,2016-08-18
14042564,0.0286,2016-08-18
11850138,0.2231,2016-08-18
12851340,-0.007,2016-08-18
11834708,0.0507,2016-08-18
14006154,0.0149,2016-08-18
14653270,0.0554,2016-08-18
10755401,-0.0192,2016-08-18
12701564,0.007,2016-08-18
14402262,0.2311,2016-08-18
12478525,-0.0233,2016-08-18
12407698,0.0129,2016-08-18
11824338,0.0573,2016-08-18
12280451,0.4787,2016-08-18
12170094,0.001,2016-08-18
12732626,-0.0408,2016-08-18
14718583,-0.0325,2016-08-18
17196843,0.0188,2016-08-18
14103120,-0.0131,2016-08-18
10851357,0.0431,2016-08-18
14752441,-0.196,2016-08-18
11149979,-0.1324,2016-08-18
10736684,0.044,2016-08-18
11103440,0.1044,2016-08-18
11202343,0.0159,2016-08-18
14311070,0.0188,2016-08-18
12786878,-0.0294,2016-08-18
14718410,0.0411,2016-08-18
11103783,-0.0111,2016-08-18
14601555,-0.0111,2016-08-18
14386083,0.0159,2016-08-18
14378537,0.0686,2016-08-18
14618022,0.0286,2016-08-18
14183160,0.0695,2016-08-18
10835985,-0.0471,2016-08-18
12664532,-0.0812,2016-08-18
11878280,0.0535,2016-08-18
13847803,-0.0576,2016-08-18
11227758,0.0344,2016-08-18
12452616,0.0497,2016-08-18
10983050,-0.0131,2016-08-18
11679455,-0.0111,2016-08-18
13864911,0.001,2016-08-18
13964145,0.9999,2016-08-18
14139164,0.0276,2016-08-18
14444730,0.0554,2016-08-18
11479561,0.0,2016-08-18
12675420,0.006,2016-08-18
11501179,0.0705,2016-08-18
14411626,0.267,2016-08-18
14108286,0.0723,2016-08-18
11638838,0.0276,2016-08-18
14483116,0.0188,2016-08-18
11133186,0.0639,2016-08-18
12129314,0.0535,2016-08-18
12797806,-0.1031,2016-08-18
17140136,0.01,2016-08-18
14297481,-0.0932,2016-08-18
14058566,0.044,2016-08-18
12832802,0.098,2016-08-18
14428198,0.0218,2016-08-18
10965322,-0.2433,2016-08-18
12443108,0.0344,2016-08-18
14684744,-0.0151,2016-08-18
13094831,0.0411,2016-08-18
11154685,0.005,2016-08-18
12041223,-0.5621,2016-08-18
11298155,-0.1791,2016-08-18
11319549,0.002,2016-08-18
14728727,0.1536,2016-08-18
11013708,-0.0545,2016-08-18
14121008,0.007,2016-08-18
14644153,-0.005,2016-08-18
12827109,0.0178,2016-08-18
11319416,0.009,2016-08-18
11319405,0.0198,2016-08-18
10719087,-0.0419,2016-08-18
11772166,0.0383,2016-08-18
17174916,-0.0566,2016-08-18
11599048,-0.1009,2016-08-18
12145449,0.044,2016-08-18
11161047,-0.0182,2016-08-18
12877734,-0.129,2016-08-18
12051431,-0.001,2016-08-18
10954949,-0.1324,2016-08-18
11707491,0.0247,2016-08-18
11610063,0.1337,2016-08-18
11600585,0.0431,2016-08-18
17089113,-0.0346,2016-08-18
17297409,0.0286,2016-08-18
10901466,0.0178,2016-08-18
12824954,-0.0151,2016-08-18
14019078,0.0383,2016-08-18
12829129,0.0257,2016-08-18
11741648,-0.0336,2016-08-18
14691310,0.004,2016-08-18
14214290,0.0198,2016-08-18
11542419,0.1441,2016-08-18
11230892,0.1133,2016-08-18
14729789,0.0178,2016-08-18
11636546,0.2103,2016-08-18
14100865,0.007,2016-08-18
14708723,-0.007,2016-08-18
12488339,-0.006,2016-08-18
12906045,0.0159,2016-08-18
17145652,0.0188,2016-08-18
14159055,-0.005,2016-08-18
14673349,-0.0398,2016-08-18
12226455,0.1098,2016-08-18
11069447,0.002,2016-08-18
12519857,0.0459,2016-08-18
12222628,-0.0305,2016-08-18
10920877,-0.0182,2016-08-18
11680409,-0.0598,2016-08-18
11471867,-0.0171,2016-08-18
17107080,0.006,2016-08-18
12082167,-0.0704,2016-08-18
12946868,0.007,2016-08-18
14752944,-0.0801,2016-08-18
12505893,0.005,2016-08-18
11015681,-0.1381,2016-08-18
11680563,0.1284,2016-08-18
12879562,0.0334,2016-08-18
12033788,0.0247,2016-08-18
14236687,0.0639,2016-08-18
13077921,-0.001,2016-08-18
13874509,-0.0576,2016-08-18
12986634,0.0402,2016-08-18
12940045,-0.0346,2016-08-18
12717289,-0.044,2016-08-18
14350443,0.0573,2016-08-18
10843850,-0.079,2016-08-18
11292129,0.098,2016-08-18
14727505,-0.0121,2016-08-18
11846026,0.1865,2016-08-18
10835439,-0.008,2016-08-18
12013809,0.0392,2016-08-18
14675805,0.0917,2016-08-18
10781776,0.0535,2016-08-18
14711190,-0.006,2016-08-18
11206196,-0.1054,2016-08-18
12223341,-0.0408,2016-08-18
17279265,0.002,2016-08-18
17132907,0.0583,2016-08-18
14412174,-0.0121,2016-08-18
17151616,0.006,2016-08-19
11686174,-0.1613,2016-08-19
12561402,-0.0141,2016-08-19
11678219,-0.0101,2016-08-19
10807800,-0.0111,2016-08-19
14632490,0.045,2016-08-19
13098524,0.366,2016-08-19
17151629,0.0139,2016-08-19
12691449,-0.0305,2016-08-19
17261210,0.0816,2016-08-19
12507885,-0.007,2016-08-19
11347921,0.008,2016-08-19
11280535,0.0344,2016-08-19
17207809,0.2837,2016-08-19
14312935,-0.006,2016-08-19
12683047,0.0149,2016-08-19
11678121,0.0129,2016-08-19
14741600,-0.006,2016-08-19
11347994,0.001,2016-08-19
10787924,0.0218,2016-08-19
10759806,0.0545,2016-08-19
11493373,0.002,2016-08-19
17176249,0.0159,2016-08-19
10906881,-0.1054,2016-08-19
14502828,0.002,2016-08-19
11278510,0.0344,2016-08-19
14477302,-0.003,2016-08-19
12206682,-0.045,2016-08-19
11345437,0.045,2016-08-19
12549533,-0.0598,2016-08-19
14173153,0.1249,2016-08-19
14111907,0.0169,2016-08-19
11342830,0.0392,2016-08-19
14435634,0.2046,2016-08-19
14434867,-0.0471,2016-08-19
11920513,0.0149,2016-08-19
14505760,0.006,2016-08-19
14713262,0.0392,2016-08-19
10957992,0.006,2016-08-19
14255463,-0.009,2016-08-19
12919393,0.0816,2016-08-19
17209880,-0.0598,2016-08-19
17290868,-0.0111,2016-08-19
12931271,0.0169,2016-08-19
10757938,0.0159,2016-08-19
12225878,-0.0182,2016-08-19
12092018,0.005,2016-08-19
12455195,-0.0492,2016-08-19
17090639,0.0411,2016-08-19
11137332,0.003,2016-08-19
14424507,0.0305,2016-08-19
12091925,0.0797,2016-08-19
12102469,-0.0619,2016-08-19
11945367,0.0208,2016-08-19
11206045,0.0257,2016-08-19
11650296,0.001,2016-08-19
12759078,-0.0471,2016-08-19
11973699,0.2738,2016-08-19
13957134,-0.0471,2016-08-19
11608747,0.0478,2016-08-19
14177676,0.0178,2016-08-19
11885254,0.0237,2016-08-19
12097130,-0.0192,2016-08-19
10798579,-0.0545,2016-08-19
11278664,0.0667,2016-08-19
14728689,-0.0192,2016-08-19
12214574,-0.0151,2016-08-19
13097668,0.045,2016-08-19
11194197,0.01,2016-08-19
11026673,0.0535,2016-08-19
12337909,-0.0212,2016-08-19
14647961,0.008,2016-08-19
14346457,0.0507,2016-08-19
11480493,-0.1324,2016-08-19
12924034,-0.0263,2016-08-19
12010871,-0.6482,2016-08-19
13845820,0.0392,2016-08-19
13954291,0.005,2016-08-19
10910864,-0.1755,2016-08-19
14695729,0.0,2016-08-19
14501330,-0.0932,2016-08-19
13842093,-0.0111,2016-08-19
11045009,0.0354,2016-08-19
10902349,0.0383,2016-08-19
10838223,-0.0284,2016-08-19
17280928,0.003,2016-08-19
12555392,-0.251,2016-08-19
14415534,0.0237,2016-08-19
11345799,0.0119,2016-08-19
14365097,0.0247,2016-08-19
14460846,0.0286,2016-08-19
14052458,-0.0202,2016-08-19
14664768,0.008,2016-08-19
11855317,-0.0534,2016-08-19
12097243,0.0554,2016-08-19
14631098,0.009,2016-08-19
10902091,0.0139,2016-08-19
12208127,-0.1098,2016-08-19
12803844,-0.0598,2016-08-19
12777852,0.001,2016-08-19
11750547,0.0516,2016-08-19
17080993,0.044,2016-08-19
14035599,-0.0513,2016-08-19
11479621,0.0411,2016-08-19
14233127,0.108,2016-08-19
17281738,0.1947,2016-08-19
10960588,-0.0866,2016-08-19
17261018,-0.003,2016-08-19
11534390,-0.0141,2016-08-19
11277769,0.008,2016-08-19
17245221,-0.002,2016-08-19
14633536,0.007,2016-08-19
11476413,0.0392,2016-08-19
12782973,0.009,2016-08-19
17262013,0.0705,2016-08-19
14663808,-0.005,2016-08-19
12791438,-0.0202,2016-08-19
11855968,0.0402,2016-08-19
13835423,0.0227,2016-08-19
11027351,-0.0377,2016-08-19
14383798,-0.008,2016-08-19
14461409,0.0962,2016-08-19
10906014,-0.0534,2016-08-19
11717052,0.1115,2016-08-19
11278544,-0.1301,2016-08-19
12097590,0.0373,2016-08-19
11200218,0.003,2016-08-19
14710899,0.0611,2016-08-19
14365277,0.001,2016-08-19
11765395,1.849,2016-08-19
11602566,-0.2046,2016-08-19
14715141,-0.0161,2016-08-19
10786030,0.001,2016-08-19
10908168,-0.0161,2016-08-19
10833852,-0.0672,2016-08-19
11026392,0.1026,2016-08-19
10817888,0.0373,2016-08-19
11749740,0.002,2016-08-19
14695161,0.2593,2016-08-19
17260086,0.002,2016-08-19
11207356,0.005,2016-08-19
14713042,0.1923,2016-08-19
10806666,0.0898,2016-08-19
10714454,-0.0243,2016-08-19
13068507,0.0129,2016-08-19
14056994,0.044,2016-08-19
11749703,-0.0758,2016-08-19
13100976,0.0,2016-08-19
12917932,-0.0747,2016-08-19
11040618,-0.0608,2016-08-19
17138417,0.0,2016-08-19
11611748,0.0208,2016-08-19
14257141,-0.0202,2016-08-19
11132453,0.0188,2016-08-19
12553735,-0.0367,2016-08-19
10960774,0.0478,2016-08-19
11486502,0.001,2016-08-19
11278079,-0.0274,2016-08-19
14749142,0.0188,2016-08-19
10790543,-0.0336,2016-08-19
14432333,-0.0233,2016-08-19
14722535,0.0169,2016-08-19
14346703,0.0516,2016-08-19
10857175,0.0363,2016-08-19
12847836,0.0334,2016-08-19
14600672,0.0516,2016-08-19
14394728,-0.1439,2016-08-19
14125787,-0.0325,2016-08-19
14125873,-0.0111,2016-08-19
14152680,-0.006,2016-08-19
14624612,-0.0182,2016-08-19
13914525,-0.0274,2016-08-19
10926800,0.0935,2016-08-19
10815691,0.0363,2016-08-19
10776364,0.0149,2016-08-19
11728269,-0.112,2016-08-19
11310584,-0.0619,2016-08-19
14688540,-0.003,2016-08-19
11213746,0.0431,2016-08-19
11893289,-0.1233,2016-08-19
11296289,-0.1972,2016-08-19
11723598,0.0119,2016-08-19
12416004,0.0459,2016-08-19
10720295,-0.044,2016-08-19
14153325,-0.0121,2016-08-19
17269328,0.0926,2016-08-19
11818143,-0.0661,2016-08-19
11311957,-0.0398,2016-08-19
14079659,-0.112,2016-08-19
10777075,-0.0481,2016-08-19
12174436,0.0188,2016-08-19
12972687,0.0218,2016-08-19
11176760,0.0218,2016-08-19
14008851,-0.0377,2016-08-19
11573564,-0.0726,2016-08-19
12475198,0.001,2016-08-19
11001408,0.0169,2016-08-19
17287839,0.0535,2016-08-19
14245973,-0.078,2016-08-19
10803254,0.3832,2016-08-19
11865225,-0.0121,2016-08-19
13020715,0.0266,2016-08-19
11268959,0.0159,2016-08-19
11896706,-0.0141,2016-08-19
10856876,-0.006,2016-08-19
14375954,0.0188,2016-08-19
11173021,0.0178,2016-08-19
11238319,0.0677,2016-08-19
12533942,0.0178,2016-08-19
14082424,-0.0101,2016-08-19
17199312,0.0807,2016-08-19
17083715,0.0305,2016-08-19
14600989,0.0373,2016-08-19
12115946,-0.0367,2016-08-19
12992203,-0.0576,2016-08-19
14685394,-0.0274,2016-08-19
10850151,0.0237,2016-08-19
17163858,0.1773,2016-08-19
17054504,-0.0367,2016-08-19
11942796,0.2453,2016-08-19
12881060,-0.0651,2016-08-19
12974103,-0.005,2016-08-19
14151157,-0.0111,2016-08-19
12901634,0.006,2016-08-19
11890620,-0.0182,2016-08-19
17245791,0.098,2016-08-19
12852043,-0.0243,2016-08-19
12624023,-0.001,2016-08-19
14718358,0.006,2016-08-19
12851112,0.0169,2016-08-19
14466331,-0.0566,2016-08-19
12662310,-0.0294,2016-08-19
11269780,-0.0367,2016-08-19
11204702,0.0276,2016-08-19
11079398,-0.0111,2016-08-19
12179684,-0.0576,2016-08-19
14473196,-0.0502,2016-08-19
11578608,-0.1031,2016-08-19
11008239,-0.0408,2016-08-19
12971314,0.0843,2016-08-19
14723337,0.004,2016-08-19
11529506,0.0363,2016-08-19
11966294,-0.0598,2016-08-19
11317096,-0.0131,2016-08-19
14679587,0.002,2016-08-19
12971318,-0.009,2016-08-19
17268045,0.1044,2016-08-19
11980476,-0.0121,2016-08-19
13035496,-0.0398,2016-08-19
11714316,0.0305,2016-08-19
14330815,-0.0141,2016-08-19
11878026,-0.0419,2016-08-19
11829744,0.1596,2016-08-19
14400114,-0.0398,2016-08-19
11230767,-0.0151,2016-08-19
10767077,0.3619,2016-08-19
12251455,0.0119,2016-08-19
14726728,-0.0769,2016-08-19
12423517,-0.091,2016-08-19
11542584,0.01,2016-08-19
10919771,0.005,2016-08-19
12252149,-0.0998,2016-08-19
12674040,-0.0419,2016-08-19
12742261,0.003,2016-08-19
12834375,-0.0111,2016-08-19
10893879,0.002,2016-08-19
11113890,-0.0161,2016-08-19
11081078,-0.0866,2016-08-19
11232794,0.003,2016-08-19
14670621,0.004,2016-08-19
17129061,0.0129,2016-08-19
12949003,0.002,2016-08-19
17293961,-0.001,2016-08-19
11575196,-0.0171,2016-08-19
11234620,-0.0284,2016-08-19
10737824,-0.0171,2016-08-19
12843571,-0.0513,2016-08-19
13029131,0.0,2016-08-19
14688127,-0.004,2016-08-19
12949824,0.1989,2016-08-19
11177358,-0.005,2016-08-19
11552295,0.0742,2016-08-19
11235174,0.0315,2016-08-19
14154563,0.0266,2016-08-19
11402071,-0.0921,2016-08-19
12113114,-0.006,2016-08-19
11641229,-0.0141,2016-08-19
12741248,-0.002,2016-08-19
12611078,-0.1312,2016-08-19
11793071,0.1328,2016-08-19
12178941,0.0825,2016-08-19
11995110,-0.009,2016-08-19
14076382,0.0109,2016-08-19
11980662,-0.0263,2016-08-19
12178685,0.1017,2016-08-19
11670052,-0.3827,2016-08-19
12511894,-0.0151,2016-08-19
11179383,0.0149,2016-08-19
14362840,0.0208,2016-08-19
10792525,-0.0429,2016-08-19
14606858,0.0686,2016-08-19
14155467,0.062,2016-08-19
12478838,0.0208,2016-08-19
12906512,0.0169,2016-08-19
12732335,-0.0253,2016-08-19
11238559,-0.0502,2016-08-19
14652734,0.0373,2016-08-19
13985468,-0.0151,2016-08-19
11993505,0.009,2016-08-19
12492821,0.001,2016-08-19
12649103,0.0257,2016-08-19
10820754,0.006,2016-08-19
11458125,0.0344,2016-08-19
11117778,-0.006,2016-08-19
11519964,0.045,2016-08-19
12987447,-0.1732,2016-08-19
12289820,0.0402,2016-08-19
13989752,-0.0284,2016-08-19
12517864,0.0266,2016-08-19
10752531,-0.003,2016-08-19
12987528,-0.2107,2016-08-19
14139883,-0.0192,2016-08-19
12870746,0.0354,2016-08-19
12647809,0.453,2016-08-19
11874538,-0.1143,2016-08-19
12977995,-0.0101,2016-08-19
11425499,0.0325,2016-08-19
12042873,-0.1696,2016-08-19
12895008,-0.006,2016-08-19
12994498,-0.0356,2016-08-19
11153621,0.003,2016-08-19
11942045,-0.207,2016-08-19
17087858,-0.1779,2016-08-19
12720234,-0.0141,2016-08-19
12705248,0.009,2016-08-19
17055183,-0.2157,2016-08-19
12665480,0.001,2016-08-19
11160521,0.0149,2016-08-19
11105578,0.0178,2016-08-19
11437204,-0.0619,2016-08-19
12986201,0.0325,2016-08-19
14321936,0.1071,2016-08-19
10879306,0.003,2016-08-19
10814552,1.232,2016-08-19
11873797,-0.2904,2016-08-19
11298105,-0.0161,2016-08-19
12981924,0.001,2016-08-19
17298507,0.0723,2016-08-19
12152137,0.0488,2016-08-19
10984637,-0.0212,2016-08-19
11659163,0.0305,2016-08-19
12892045,0.0392,2016-08-19
11728985,-0.2357,2016-08-19
11259826,-0.006,2016-08-19
17297398,0.0296,2016-08-19
12663913,-0.0182,2016-08-19
12313160,-0.0566,2016-08-19
11163812,-0.0377,2016-08-19
14605771,-0.0121,2016-08-19
11558092,-0.0356,2016-08-19
11108617,-0.0888,2016-08-19
10752690,0.0705,2016-08-19
14293201,0.0198,2016-08-19
17201898,0.003,2016-08-19
17192439,0.1106,2016-08-19
10986098,0.009,2016-08-19
11163162,0.0159,2016-08-19
11642259,0.0733,2016-08-19
12716732,-0.0367,2016-08-19
11266253,-0.0294,2016-08-19
11251370,0.0139,2016-08-19
17141405,0.0129,2016-08-19
12518242,-0.0171,2016-08-19
12492125,-0.008,2016-08-19
10796092,-0.0294,2016-08-19
12959073,-0.1065,2016-08-19
14243370,0.003,2016-08-19
11301870,-0.0608,2016-08-19
17188633,-0.003,2016-08-19
11120790,-0.003,2016-08-19
17158295,0.0834,2016-08-19
11097757,0.0227,2016-08-19
13010095,-0.0131,2016-08-19
12494625,-0.0263,2016-08-19
11456874,-0.046,2016-08-19
14145970,0.003,2016-08-19
12667287,-0.0408,2016-08-19
17203899,-0.0222,2016-08-19
13895093,0.1017,2016-08-19
11296971,0.0109,2016-08-19
17203850,0.0198,2016-08-19
10997834,-0.0336,2016-08-19
14145945,0.0843,2016-08-19
10821312,0.0825,2016-08-19
13971206,0.001,2016-08-19
12117919,0.0751,2016-08-19
11568551,0.0149,2016-08-19
10721653,0.0169,2016-08-19
13016355,-0.005,2016-08-19
14319972,-0.0171,2016-08-19
13891904,0.1906,2016-08-19
12900268,0.0296,2016-08-19
14732656,-0.009,2016-08-19
17295167,0.045,2016-08-19
10997402,-0.045,2016-08-19
12272849,1.235,2016-08-19
14362088,0.0402,2016-08-19
14147261,0.0159,2016-08-19
12729469,0.0257,2016-08-19
12729213,0.006,2016-08-19
12628446,0.2639,2016-08-19
10994339,0.0545,2016-08-19
13998155,-0.2345,2016-08-19
12320587,0.0257,2016-08-19
11168766,-0.009,2016-08-19
14199711,-0.0387,2016-08-19
12865276,-0.004,2016-08-19
12483351,0.0178,2016-08-19
11292001,0.063,2016-08-19
17276769,0.008,2016-08-19
10872315,0.189,2016-08-19
14674941,-0.0171,2016-08-19
14323973,0.0583,2016-08-19
13901741,-0.002,2016-08-19
14653257,-0.0481,2016-08-19
11167828,-0.008,2016-08-19
10883231,0.0129,2016-08-19
11956618,-0.1177,2016-08-19
12643377,-0.007,2016-08-19
14486352,0.0109,2016-08-19
13004692,0.0169,2016-08-19
11958679,-0.0513,2016-08-19
12119278,0.0218,2016-08-19
11159909,-0.0866,2016-08-19
17164208,0.0188,2016-08-19
12048957,0.088,2016-08-19
17141053,-0.0694,2016-08-19
12119528,0.0149,2016-08-19
11268039,0.1007,2016-08-19
14128448,-0.0222,2016-08-19
12725872,-0.0202,2016-08-19
12299889,0.0119,2016-08-19
11112221,-0.0523,2016-08-19
13005344,0.0478,2016-08-19
11430830,-0.0284,2016-08-19
14426646,-0.0161,2016-08-19
17191708,0.01,2016-08-19
11114016,-0.0202,2016-08-19
14751077,-0.001,2016-08-19
12431769,-0.0131,2016-08-19
17265440,0.1881,2016-08-19
12239161,-0.1154,2016-08-19
11392330,0.1972,2016-08-19
12467443,-0.0346,2016-08-19
11068606,0.0208,2016-08-19
17183059,0.0639,2016-08-19
12909510,0.0208,2016-08-19
14218023,0.0971,2016-08-19
12819782,0.0315,2016-08-19
10964864,-0.0315,2016-08-19
12819208,0.8403,2016-08-19
14253577,0.007,2016-08-19
17153979,0.007,2016-08-19
10731306,0.0545,2016-08-19
17126836,0.0516,2016-08-19
12870491,-0.2784,2016-08-19
10816287,-0.0233,2016-08-19
14614334,0.0227,2016-08-19
13056025,-0.005,2016-08-19
12028102,0.0488,2016-08-19
11215917,-0.0315,2016-08-19
14627842,0.005,2016-08-19
14064533,0.002,2016-08-19
11944241,0.0535,2016-08-19
12136241,0.0188,2016-08-19
11322558,0.0402,2016-08-19
11532463,-0.4339,2016-08-19
13938472,-0.0171,2016-08-19
14698652,-0.0202,2016-08-19
12545852,-0.0305,2016-08-19
14419683,0.0188,2016-08-19
10727887,0.0169,2016-08-19
11069428,0.108,2016-08-19
11217162,-0.0111,2016-08-19
12498953,-0.044,2016-08-19
10781190,0.0564,2016-08-19
14333622,0.002,2016-08-19
11071189,0.0421,2016-08-19
12468918,0.002,2016-08-19
12884799,0.0139,2016-08-19
17147032,0.044,2016-08-19
11217107,0.0334,2016-08-19
11217083,0.0218,2016-08-19
14022091,0.1672,2016-08-19
12750018,-0.0101,2016-08-19
12242614,0.0944,2016-08-19
12823483,0.0247,2016-08-19
11524031,-0.0921,2016-08-19
12678424,-0.0121,2016-08-19
11282023,-0.045,2016-08-19
12822995,0.0159,2016-08-19
11069963,0.0129,2016-08-19
11187015,0.001,2016-08-19
11282021,-0.0222,2016-08-19
12430985,-0.0661,2016-08-19
14637545,0.0237,2016-08-19
12884982,0.1823,2016-08-19
11216843,0.1035,2016-08-19
11620118,0.0402,2016-08-19
11216841,0.008,2016-08-19
14686437,0.0469,2016-08-19
14363622,0.005,2016-08-19
10734631,0.0325,2016-08-19
17206512,-0.3285,2016-08-19
11188866,0.006,2016-08-19
11128841,-0.0305,2016-08-19
11801518,-0.0608,2016-08-19
11767200,-0.5465,2016-08-19
17109340,-0.0545,2016-08-19
12194736,-0.0336,2016-08-19
10757842,0.0392,2016-08-19
11548914,-0.0356,2016-08-19
13063282,-0.0101,2016-08-19
14133483,0.0159,2016-08-19
14648932,0.0431,2016-08-19
12103904,-0.0131,2016-08-19
12508276,0.0431,2016-08-19
13854631,0.062,2016-08-19
12195474,0.0227,2016-08-19
10784672,-0.0243,2016-08-19
11594486,0.0266,2016-08-19
17118705,0.0488,2016-08-19
12913150,0.0276,2016-08-19
11459522,0.0325,2016-08-19
12195613,0.3478,2016-08-19
12756684,-2.313,2016-08-19
12808686,0.0507,2016-08-19
11475290,0.0,2016-08-19
12710152,0.0208,2016-08-19
14672732,0.0862,2016-08-19
14446292,0.0,2016-08-19
14611667,-0.0566,2016-08-19
13853277,0.004,2016-08-19
11191480,0.009,2016-08-19
14710672,0.0276,2016-08-19
12888320,0.004,2016-08-19
14742023,0.0354,2016-08-19
12137393,0.0276,2016-08-19
12544370,0.0354,2016-08-19
17283704,-0.0545,2016-08-19
14271779,0.0497,2016-08-19
12937956,0.1873,2016-08-19
11888093,-0.0101,2016-08-19
11550661,0.1972,2016-08-19
17062523,-0.0336,2016-08-19
11647842,0.044,2016-08-19
11189020,-0.004,2016-08-19
11860037,-0.0305,2016-08-19
11916935,-0.0284,2016-08-19
12680426,0.0188,2016-08-19
11275221,-0.0429,2016-08-19
14651780,-0.002,2016-08-19
11749648,-0.1267,2016-08-19
11691668,-0.0336,2016-08-19
12054647,-0.007,2016-08-19
12234375,-0.091,2016-08-19
14027107,0.0159,2016-08-19
14169063,-0.0192,2016-08-19
13060611,0.003,2016-08-19
11523454,-0.0629,2016-08-19
12508795,0.0119,2016-08-19
11434580,-0.0161,2016-08-19
14254284,-0.0243,2016-08-19
12936064,0.0421,2016-08-19
11021439,-0.0202,2016-08-19
10733801,0.0554,2016-08-19
12232814,-0.0315,2016-08-19
11841732,-0.0243,2016-08-19
11746325,0.0843,2016-08-19
11324215,0.0119,2016-08-19
13060474,0.0507,2016-08-19
11145819,0.0227,2016-08-19
17276143,-0.0182,2016-08-19
11453135,-0.0202,2016-08-19
10845572,-0.006,2016-08-19
11226875,0.0119,2016-08-19
17054091,-0.0202,2016-08-19
11073854,0.0305,2016-08-19
14438052,-0.0202,2016-08-19
11146769,0.0227,2016-08-19
12181695,0.0257,2016-08-19
13045816,-0.0101,2016-08-19
10966280,0.0611,2016-08-19
10780598,0.0198,2016-08-19
12603671,-0.0151,2016-08-19
11694705,-0.0545,2016-08-19
11219531,-0.0555,2016-08-19
12697041,0.004,2016-08-19
14750812,0.004,2016-08-19
14707811,0.0459,2016-08-19
17278780,-0.0704,2016-08-19
12829409,0.007,2016-08-19
17173098,-0.0513,2016-08-19
11184208,0.0853,2016-08-19
11542008,0.005,2016-08-19
14019765,-0.0367,2016-08-19
11621474,0.0742,2016-08-19
12745183,-0.0294,2016-08-19
12051343,-0.002,2016-08-19
17140257,0.0247,2016-08-19
12489101,0.3556,2016-08-19
14395239,0.0779,2016-08-19
14627123,0.0602,2016-08-19
10819941,-0.1031,2016-08-19
11541175,-0.0398,2016-08-19
